app,usage,start_time,end_time,created_at,tz,device_id,device_model
com.leomehlig.today,2,1713459057,1713459059,1713459059.869761,-18000,,
com.apple.finder,1,1713459056,1713459057,1713459057.3956861,-18000,,
com.apple.Preview,8,1713459048,1713459056,1713459056.5387611,-18000,,
com.apple.finder,4,1713459044,1713459048,1713459048.928154,-18000,,
com.apple.Preview,2,1713459042,1713459044,1713459044.399722,-18000,,
com.leomehlig.today,26,1713459016,1713459042,1713459042.657514,-18000,,
com.google.Chrome,5,1713459011,1713459016,1713459017.0140839,-18000,,
edu.illinois.rokwire.ios,5,1713458540,1713458545,1713458545.026453,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
edu.illinois.rokwire.ios,7,1713457743,1713457750,1713457750.066143,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
edu.illinois.rokwire.ios,20,1713457718,1713457738,1713457738.635715,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.Health,17,1713457035,1713457052,1713457052.373971,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.MobileSMS,3,1713456597,1713456600,1713456600.222416,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Chrome,28,1713456480,1713456508,1713456508.639618,-18000,,
com.apple.finder,18,1713456462,1713456480,1713456480.7725291,-18000,,
